index,img_id,img_path,qu_id,qu_sentence,qu_tokens,all_ans,valid_ans
5434,2393,preprocessed/img\img_train\abstract_v002_train2015_000000002393.png,23931,What color is the child's stuffed toy?,"['what', 'color', 'is', 'the', 'child', ""'"", 's', 'stuffed', 'toy', '?']",['blue'],['blue']
5435,2393,preprocessed/img\img_train\abstract_v002_train2015_000000002393.png,23932,What color is the door?,"['what', 'color', 'is', 'the', 'door', '?']","['white and gold', 'tan', 'white and brown', 'brown and white', 'white', 'pink']","['white and gold', 'tan', 'white and brown', 'brown and white', 'white', 'pink']"
5436,3693,preprocessed/img\img_train\abstract_v002_train2015_000000003693.png,36930,Is the girl's dancing causing her to ignore the mouse?,"['is', 'the', 'girl', ""'"", 's', 'dancing', 'causing', 'her', 'to', 'ignore', 'the', 'mouse', '?']",['yes'],['yes']
5437,3693,preprocessed/img\img_train\abstract_v002_train2015_000000003693.png,36931,Should the exterminator be called?,"['should', 'the', 'exterminator', 'be', 'called', '?']",['yes'],['yes']
5438,3693,preprocessed/img\img_train\abstract_v002_train2015_000000003693.png,36932,Is there a mouse in the house?,"['is', 'there', 'a', 'mouse', 'in', 'the', 'house', '?']",['yes'],['yes']
5439,1718,preprocessed/img\img_train\abstract_v002_train2015_000000001718.png,17180,What is under the basket?,"['what', 'is', 'under', 'the', 'basket', '?']","['picnic blanket', 'blanket', 'watermelon']","['picnic blanket', 'blanket', 'watermelon']"
5440,1718,preprocessed/img\img_train\abstract_v002_train2015_000000001718.png,17181,How many bushes see there?,"['how', 'many', 'bushes', 'see', 'there', '?']",['2'],['2']
5441,1718,preprocessed/img\img_train\abstract_v002_train2015_000000001718.png,17182,How many cups are there?,"['how', 'many', 'cups', 'are', 'there', '?']",['2'],['2']
5442,1660,preprocessed/img\img_train\abstract_v002_train2015_000000001660.png,16600,Does his stomach hurt?,"['does', 'his', 'stomach', 'hurt', '?']","['yes', 'no']","['yes', 'no']"
5443,1660,preprocessed/img\img_train\abstract_v002_train2015_000000001660.png,16601,What color is the bush?,"['what', 'color', 'is', 'the', 'bush', '?']",['green'],['green']
5444,1660,preprocessed/img\img_train\abstract_v002_train2015_000000001660.png,16602,What time of day is it?,"['what', 'time', 'of', 'day', 'is', 'it', '?']","['evening', 'daytime', 'afternoon', 'noon']","['evening', 'daytime', 'afternoon', 'noon']"
5445,747,preprocessed/img\img_train\abstract_v002_train2015_000000000747.png,7472,Is the little girl as tall as the tree?,"['is', 'the', 'little', 'girl', 'as', 'tall', 'as', 'the', 'tree', '?']",['no'],['no']
5446,747,preprocessed/img\img_train\abstract_v002_train2015_000000000747.png,7470,What is the little girl sitting on top of?,"['what', 'is', 'the', 'little', 'girl', 'sitting', 'on', 'top', 'of', '?']","['sand', 'sandbox']","['sand', 'sandbox']"
5447,747,preprocessed/img\img_train\abstract_v002_train2015_000000000747.png,7471,What color is the pail?,"['what', 'color', 'is', 'the', 'pail', '?']",['yellow'],['yellow']
5448,2109,preprocessed/img\img_train\abstract_v002_train2015_000000002109.png,21090,How many people are smiling in this scene?,"['how', 'many', 'people', 'are', 'smiling', 'in', 'this', 'scene', '?']","['1', '2']","['1', '2']"
5449,2109,preprocessed/img\img_train\abstract_v002_train2015_000000002109.png,21091,Is it day or night?,"['is', 'it', 'day', 'or', 'night', '?']",['day'],['day']
5450,2109,preprocessed/img\img_train\abstract_v002_train2015_000000002109.png,21092,Is the lady on the left sitting on the couch?,"['is', 'the', 'lady', 'on', 'the', 'left', 'sitting', 'on', 'the', 'couch', '?']",['no'],['no']
5451,1134,preprocessed/img\img_train\abstract_v002_train2015_000000001134.png,11340,Which animal is the eagle most likely to eat?,"['which', 'animal', 'is', 'the', 'eagle', 'most', 'likely', 'to', 'eat', '?']","['squirrel', 'none', 'bird', 'neither']","['squirrel', 'none', 'bird', 'neither']"
5452,1134,preprocessed/img\img_train\abstract_v002_train2015_000000001134.png,11341,How many squirrels are there?,"['how', 'many', 'squirrels', 'are', 'there', '?']","['1', '2']","['1', '2']"
5453,1134,preprocessed/img\img_train\abstract_v002_train2015_000000001134.png,11342,Is the girl trying to touch the butterfly?,"['is', 'the', 'girl', 'trying', 'to', 'touch', 'the', 'butterfly', '?']","['yes', 'no']","['yes', 'no']"
5454,3534,preprocessed/img\img_train\abstract_v002_train2015_000000003534.png,35340,What type of conversation are the man and woman having?,"['what', 'type', 'of', 'conversation', 'are', 'the', 'man', 'and', 'woman', 'having', '?']","['friendly', 'idk', 'fun', 'happy', 'funny', ""talking about what's on tv"", ""let's dance""]","['friendly', 'idk', 'happy', 'fun', 'funny']"
5455,3534,preprocessed/img\img_train\abstract_v002_train2015_000000003534.png,35341,What are they doing on the chair?,"['what', 'are', 'they', 'doing', 'on', 'the', 'chair', '?']","['stretching', 'standing', 'nothing', 'sitting']","['stretching', 'standing', 'sitting', 'nothing']"
5456,3534,preprocessed/img\img_train\abstract_v002_train2015_000000003534.png,35342,What is on the curtains?,"['what', 'is', 'on', 'the', 'curtains', '?']","['floral pattern', 'flowers']","['floral pattern', 'flowers']"
5457,2543,preprocessed/img\img_train\abstract_v002_train2015_000000002543.png,25432,Is it sunny?,"['is', 'it', 'sunny', '?']",['yes'],['yes']
5458,2543,preprocessed/img\img_train\abstract_v002_train2015_000000002543.png,25430,Is the woman comfortable riding the skateboard?,"['is', 'the', 'woman', 'comfortable', 'riding', 'the', 'skateboard', '?']",['yes'],['yes']
5459,2543,preprocessed/img\img_train\abstract_v002_train2015_000000002543.png,25431,What does that woman have under her foot?,"['what', 'does', 'that', 'woman', 'have', 'under', 'her', 'foot', '?']",['skateboard'],['skateboard']
5460,1835,preprocessed/img\img_train\abstract_v002_train2015_000000001835.png,18352,Is there a chair?,"['is', 'there', 'a', 'chair', '?']",['no'],['no']
5461,1835,preprocessed/img\img_train\abstract_v002_train2015_000000001835.png,18350,Do all the curtains in the room match?,"['do', 'all', 'the', 'curtains', 'in', 'the', 'room', 'match', '?']",['no'],['no']
5462,1835,preprocessed/img\img_train\abstract_v002_train2015_000000001835.png,18351,Is there a cat?,"['is', 'there', 'a', 'cat', '?']","['right', 'yes']","['right', 'yes']"
5463,701,preprocessed/img\img_train\abstract_v002_train2015_000000000701.png,7010,What snack are the people preparing?,"['what', 'snack', 'are', 'the', 'people', 'preparing', '?']","[""s'mores"", 'marshmallow', 'roasted marshmallows', 'marshmallows']","['marshmallow', 'roasted marshmallows', 'marshmallows']"
5464,701,preprocessed/img\img_train\abstract_v002_train2015_000000000701.png,7011,How many ponytails does the person sitting down have?,"['how', 'many', 'ponytails', 'does', 'the', 'person', 'sitting', 'down', 'have', '?']",['2'],['2']
5465,701,preprocessed/img\img_train\abstract_v002_train2015_000000000701.png,7012,Is a bird in the tree?,"['is', 'a', 'bird', 'in', 'the', 'tree', '?']",['yes'],['yes']
5466,3451,preprocessed/img\img_train\abstract_v002_train2015_000000003451.png,34512,Is the puppy sitting?,"['is', 'the', 'puppy', 'sitting', '?']",['no'],['no']
5467,3451,preprocessed/img\img_train\abstract_v002_train2015_000000003451.png,34510,What is walking in front of the couch?,"['what', 'is', 'walking', 'in', 'front', 'of', 'the', 'couch', '?']","['dog', 'puppy', 'cat', 'pug']","['dog', 'puppy', 'cat', 'pug']"
5468,3451,preprocessed/img\img_train\abstract_v002_train2015_000000003451.png,34511,What color are the curtains?,"['what', 'color', 'are', 'the', 'curtains', '?']",['white'],['white']
5469,2067,preprocessed/img\img_train\abstract_v002_train2015_000000002067.png,20672,How many fireplaces are there?,"['how', 'many', 'fireplaces', 'are', 'there', '?']",['1'],['1']
5470,2067,preprocessed/img\img_train\abstract_v002_train2015_000000002067.png,20670,What color is the boy's shirt?,"['what', 'color', 'is', 'the', 'boy', ""'"", 's', 'shirt', '?']",['white'],['white']
5471,2067,preprocessed/img\img_train\abstract_v002_train2015_000000002067.png,20671,How many plants are there?,"['how', 'many', 'plants', 'are', 'there', '?']",['0'],['0']
5472,3425,preprocessed/img\img_train\abstract_v002_train2015_000000003425.png,34250,What color is the rug?,"['what', 'color', 'is', 'the', 'rug', '?']","['red', 'red, orange, yellow', 'red and maroon']","['red', 'red and maroon']"
5473,3425,preprocessed/img\img_train\abstract_v002_train2015_000000003425.png,34251,Is the woman tired?,"['is', 'the', 'woman', 'tired', '?']",['yes'],['yes']
5474,3425,preprocessed/img\img_train\abstract_v002_train2015_000000003425.png,34252,How many legs are on the rug?,"['how', 'many', 'legs', 'are', 'on', 'the', 'rug', '?']","['1', '0']","['1', '0']"
5475,3193,preprocessed/img\img_train\abstract_v002_train2015_000000003193.png,31930,Is the woman angry?,"['is', 'the', 'woman', 'angry', '?']","['yes', 'no']","['yes', 'no']"
5476,3193,preprocessed/img\img_train\abstract_v002_train2015_000000003193.png,31931,Is the woman tipping over?,"['is', 'the', 'woman', 'tipping', 'over', '?']",['yes'],['yes']
5477,3193,preprocessed/img\img_train\abstract_v002_train2015_000000003193.png,31932,Is it nighttime?,"['is', 'it', 'nighttime', '?']","['yes', 'no']","['yes', 'no']"
5478,2769,preprocessed/img\img_train\abstract_v002_train2015_000000002769.png,27690,What is in the sandbox?,"['what', 'is', 'in', 'the', 'sandbox', '?']","['pail', 'bucket', 'sand, bucket', 'pale']","['pail', 'bucket', 'pale']"
5479,2769,preprocessed/img\img_train\abstract_v002_train2015_000000002769.png,27691,What is the person climbing on?,"['what', 'is', 'the', 'person', 'climbing', 'on', '?']","['jungle gym', 'monkey bars']","['monkey bars', 'jungle gym']"
5480,2769,preprocessed/img\img_train\abstract_v002_train2015_000000002769.png,27692,Did the girl jump up there?,"['did', 'the', 'girl', 'jump', 'up', 'there', '?']","['yes', 'no']","['yes', 'no']"
5481,3369,preprocessed/img\img_train\abstract_v002_train2015_000000003369.png,33690,Is that a picture of a man or lady hanging on the wall?,"['is', 'that', 'a', 'picture', 'of', 'a', 'man', 'or', 'lady', 'hanging', 'on', 'the', 'wall', '?']","['yes', 'lady']","['yes', 'lady']"
5482,3369,preprocessed/img\img_train\abstract_v002_train2015_000000003369.png,33691,Is the man getting drunk?,"['is', 'the', 'man', 'getting', 'drunk', '?']","['yes', 'no']","['yes', 'no']"
5483,3369,preprocessed/img\img_train\abstract_v002_train2015_000000003369.png,33692,What is on the fireplace?,"['what', 'is', 'on', 'the', 'fireplace', '?']","['potted plant', 'plant']","['potted plant', 'plant']"
5484,2591,preprocessed/img\img_train\abstract_v002_train2015_000000002591.png,25912,What would happen if the girl in black suddenly got off the see-saw?,"['what', 'would', 'happen', 'if', 'the', 'girl', 'in', 'black', 'suddenly', 'got', 'off', 'the', 'see', '-', 'saw', '?']","['her seat would go up rapidly', 'girl in gray would fall to ground', 'other one will fall', 'girl on right would fly', 'other girl would fall', 'other would fall', 'other girl falls', 'fall', 'other girl will fall']","['girl in gray would fall to ground', 'other one will fall', 'girl on right would fly', 'other girl would fall', 'other would fall', 'other girl falls', 'fall', 'her seat would go up rapidly', 'other girl will fall']"
5485,2591,preprocessed/img\img_train\abstract_v002_train2015_000000002591.png,25910,What animal is pictured?,"['what', 'animal', 'is', 'pictured', '?']","['dog', 'chihuahua']","['dog', 'chihuahua']"
5486,2591,preprocessed/img\img_train\abstract_v002_train2015_000000002591.png,25911,Where is the bush?,"['where', 'is', 'the', 'bush', '?']","['in background', 'beside girl', 'behind girl', 'behind girl in black', 'to left of flowers', 'by flowers', 'behind seesaw', 'next to flowers']","['in background', 'beside girl', 'next to flowers', 'to left of flowers', 'behind girl in black', 'by flowers', 'behind seesaw', 'behind girl']"
5487,1748,preprocessed/img\img_train\abstract_v002_train2015_000000001748.png,17480,What is the woman on the left trying to do with the baby?,"['what', 'is', 'the', 'woman', 'on', 'the', 'left', 'trying', 'to', 'do', 'with', 'the', 'baby', '?']","['watch', 'play', 'try to hold him', 'watch child', 'nothing']","['watch', 'try to hold him', 'play', 'watch child', 'nothing']"
5488,1748,preprocessed/img\img_train\abstract_v002_train2015_000000001748.png,17481,How is next to the bench?,"['how', 'is', 'next', 'to', 'the', 'bench', '?']","['baby', 'boy']","['baby', 'boy']"
5489,1748,preprocessed/img\img_train\abstract_v002_train2015_000000001748.png,17482,Why is the baby sitting there?,"['why', 'is', 'the', 'baby', 'sitting', 'there', '?']","[""he's playing"", 'playing in grass', 'he is small', 'he fell', 'mother put it there', 'playing', 'relaxing']","['playing in grass', 'mother put it there', 'he is small', 'he fell', 'playing', 'relaxing']"
5490,3763,preprocessed/img\img_train\abstract_v002_train2015_000000003763.png,37632,Is the fireplace filled with wet wood?,"['is', 'the', 'fireplace', 'filled', 'with', 'wet', 'wood', '?']","['yes', 'no']","['yes', 'no']"
5491,3763,preprocessed/img\img_train\abstract_v002_train2015_000000003763.png,37630,What is that item to the right of the fireplace for?,"['what', 'is', 'that', 'item', 'to', 'the', 'right', 'of', 'the', 'fireplace', 'for', '?']","['hang coats', 'hanging coats', 'sitting', 'coats']","['hanging coats', 'coats', 'sitting', 'hang coats']"
5492,3763,preprocessed/img\img_train\abstract_v002_train2015_000000003763.png,37631,Is the cat running toward or away from the woman?,"['is', 'the', 'cat', 'running', 'toward', 'or', 'away', 'from', 'the', 'woman', '?']","['away from', 'away']","['away from', 'away']"
5493,3481,preprocessed/img\img_train\abstract_v002_train2015_000000003481.png,34810,Is this young girl riding a table?,"['is', 'this', 'young', 'girl', 'riding', 'a', 'table', '?']","['yes', 'no']","['yes', 'no']"
5494,3481,preprocessed/img\img_train\abstract_v002_train2015_000000003481.png,34811,Is there a door in the scene?,"['is', 'there', 'a', 'door', 'in', 'the', 'scene', '?']",['no'],['no']
5495,3481,preprocessed/img\img_train\abstract_v002_train2015_000000003481.png,34812,Are the curtains open?,"['are', 'the', 'curtains', 'open', '?']",['yes'],['yes']
5496,1456,preprocessed/img\img_train\abstract_v002_train2015_000000001456.png,14560,What is he drinking?,"['what', 'is', 'he', 'drinking', '?']",['wine'],['wine']
5497,1456,preprocessed/img\img_train\abstract_v002_train2015_000000001456.png,14561,Is the man having dinner?,"['is', 'the', 'man', 'having', 'dinner', '?']",['yes'],['yes']
5498,1456,preprocessed/img\img_train\abstract_v002_train2015_000000001456.png,14562,Do the curtains match?,"['do', 'the', 'curtains', 'match', '?']",['no'],['no']
5499,544,preprocessed/img\img_train\abstract_v002_train2015_000000000544.png,5440,What is the squirrel leaping toward?,"['what', 'is', 'the', 'squirrel', 'leaping', 'toward', '?']","['tree', 'sandbox']","['tree', 'sandbox']"
5500,544,preprocessed/img\img_train\abstract_v002_train2015_000000000544.png,5441,Is the boy alone?,"['is', 'the', 'boy', 'alone', '?']",['yes'],['yes']
5501,544,preprocessed/img\img_train\abstract_v002_train2015_000000000544.png,5442,What color is the sandbox?,"['what', 'color', 'is', 'the', 'sandbox', '?']","['red', 'brown']","['red', 'brown']"
5502,1,preprocessed/img\img_train\abstract_v002_train2015_000000000001.png,10,Is the woman on the couch sporting white hair?,"['is', 'the', 'woman', 'on', 'the', 'couch', 'sporting', 'white', 'hair', '?']","['yes', 'no']","['yes', 'no']"
5503,1,preprocessed/img\img_train\abstract_v002_train2015_000000000001.png,11,What is the woman doing?,"['what', 'is', 'the', 'woman', 'doing', '?']","['sitting on couch', 'freaking out', 'staying away from mouse', 'shooing away mouse', 'sitting']","['sitting on couch', 'freaking out', 'staying away from mouse', 'shooing away mouse', 'sitting']"
